50000,0.000654576
100000,0.000635912
150000,0.000624887
200000,0.000629158
250000,0.000621343
300000,0.000624819
350000,0.000623143
400000,0.000633525
450000,0.000619166
500000,0.000622707
550000,0.000620787
600000,0.000620655
650000,0.000627739
700000,0.00062564
750000,0.000622607
800000,0.000620932
850000,0.000624634
900000,0.000621006
950000,0.000621181
1000000,0.000623016
