5000,0.00454766
10000,0.00459078
15000,0.00449767
20000,0.00455292
25000,0.00446603
30000,0.00449289
35000,0.00450466
40000,0.00445596
45000,0.00449171
50000,0.00449104
55000,0.0045409
60000,0.0045332
65000,0.00449542
70000,0.00447444
75000,0.00455912
80000,0.00446367
85000,0.00455676
90000,0.0045384
95000,0.00457446
100000,0.00448733
