5000,0.000658666
10000,0.00094479
15000,0.000989104
20000,0.0012213
25000,0.00134429
30000,0.00150455
35000,0.00164984
40000,0.0018297
45000,0.00194721
50000,0.00204957
55000,0.00215468
60000,0.00225087
65000,0.00256724
70000,0.00239768
75000,0.00246704
80000,0.00256999
85000,0.00268597
90000,0.00267053
95000,0.00271342
100000,0.00276261
